guid,title,description,venue,url,published_at,updated_at
29762945017062a4cbafaaba50aa3908,There’s Still Tomorrow review – resoundingly sentimental drama in postwar Rome,"Paola Cortellesi’s directing debut, in which she also stars, depicts gruelling domestic abuse before finding its way to startling redemptionItalian actor and singer Paola Cortellesi has been breaking hearts and box office records on her home turf with this directing debut. It’s a richly and even outrageously sentimental working-class drama of postwar Rome, a story of domestic abuse whose heroine finally escapes from misogyny and cruelty through a piece of narrative sleight-of-hand that borders on magic-neorealism, performed with shameless theatrical flair and marvellously composed in luminous monochrome. The film pays homage to early pictures by De Sica and Fellini, and Cortellesi’s own performance is consciously in the spirit of movie divas such as Anna Magnani, Sophia Loren and Giulietta Masina.The scene is Rome just after the end of the second world war, when American GIs were a presence on the streets and Italian women had just been given the right to vote – though exercising it while under the baleful eye of the film’s misogynist menfolk is another matter. Cortellesi plays Delia, a woman who is being regularly beaten by her brutish husband Ivano (Valerio Mastandrea). He makes her slave around the house, skivvy to his cantankerous bedridden father (great stuff from veteran comic turn Giorgio Colangeli), and do odd jobs around the city, the cash payment for which she has to hand over at the end of every day. Their teenage daughter Marcella (Romana Maggiora Vergano), who sees how her mother is being brutalised and humiliated, is made to sleep in the same bedroom as her two brattish kid brothers, and when she receives a proposal of marriage from a well-off local boy, she, like her parents, is thrilled – at first. Continue reading...",The Guardian,https://www.theguardian.com/film/2024/apr/25/theres-still-tomorrow-review-resoundingly-sentimental-drama-in-postwar-rome,2024-04-25 10:00:23+00,2024-04-26 10:02:37.325415+00
0981871c15cca3f9f145b30420a05335,A kite festival and horses bolt in London: photos of the day – Wednesday,The Guardian’s picture editors select photographs from around the world Continue reading...,The Guardian,https://www.theguardian.com/news/gallery/2024/apr/24/a-kite-festival-and-horses-bolt-in-london-photos-of-the-day-wednesday,2024-04-24 14:31:29+00,2024-04-26 10:02:37.381683+00
5d9667ab7e354e77059b7f19c3a91c8a,Protesters arrested amid crackdown on pro-Palestine student rallies across US campuses,"At least 34 arrested at University of Texas in Austin and 50 more detained at University of Southern California while House speaker jeered at Columbia UniversityDozens of protesters were arrested on Wednesday while participating in pro-Palestine demonstrations across US college campuses.At least 34 protesters, including a member of the media from a local news station, were arrested during protests at University of Texas in Austin and at least 50 more were detained by police at University of Southern California (USC). Continue reading...",The Guardian,https://www.theguardian.com/us-news/2024/apr/24/palestine-protests-columbia-nyu-mike-johnson,2024-04-25 09:25:17+00,2024-04-26 10:02:37.398185+00
b4b95b4019d50a468b08e6231b6c1098,Dortmund beware: PSG are coming good at just the right time | Eric Devin,"PSG’s trio of summer signings Ousmane Dembélé and Gonçalo Ramos proved they are clicking at last against LorientBy Eric Devin for Get French Football NewsThis was the situation Paris Saint-Germain faced on Wednesday night at the Stade du Moustoir: Luis Enrique sent out a heavily rotated team, the visitors having all but clinched the league title, and they were away to a Lorient side with talented individuals, fighting to stay in the top flight. It sounded like a recipe for dropped points and there is a precedent: PSG closed out the end of last season with a draw to Strasbourg and a loss to Clermont at home. The latter result certainly dampened the title celebrations at the Parc des Princes.However, the leaders barely blinked, even with Achraf Hakimi, Warren Zaïre-Emery, Marquinhos, Bradley Barcola and Vitinha not travelling to Brittany. A brace each from Kylian Mbappé and Ousmane Dembélé was more than PSG needed to put the hapless Merlus to the sword, 4-1. Continue reading...",The Guardian,https://www.theguardian.com/football/2024/apr/25/dortmund-beware-psg-are-coming-good-at-just-the-right-time,2024-04-25 11:01:54+00,2024-04-26 10:02:37.405217+00
fd04be2378a36fcc63bb931a04308dfe,Spurs v Arsenal has extra edge but derby mentality may be more key than form | Karen Carney,"Mikel Arteta’s side are chasing the title but Ange Postecoglou wants a top-four spot and has the tools to hurt his local rivalsAfter Arsenal lost to Aston Villa and went out of the Champions League in the same week, there were suggestions their season was at risk of unravelling. Since then they have secured a win at Wolves and thrashed Chelsea but they face a pivotal test of their credentials against their bitter rivals Tottenham on Sunday.That game is not just about a team fighting for the title travelling to one aiming to qualify for the Champions League; there is a lot more at stake in a derby – just ask Liverpool. The effect of hostility should not be underestimated in potentially season-defining matches. Tottenham will be desperate to dent the Gunners’ chances of securing a first Premier League trophy in 20 years. Continue reading...",The Guardian,https://www.theguardian.com/football/2024/apr/25/spurs-arsenal-derby-mentality-mikel-arteta-ange-postecoglou,2024-04-25 11:34:18+00,2024-04-26 10:02:37.438662+00
932335d0622694252c3ea90ac0c695b6,New rule compels US coal-fired power plants to capture emissions – or shut down,"New EPA directive will cut pollution equivalent to the emissions of 328m cars, but industry group decries it as a ‘reckless plan’Coal-fired power plants would be forced to capture smokestack emissions or shut down under a rule issued on Thursday by the Environmental Protection Agency (EPA).New limits on greenhouse gas emissions from fossil fuel-fired electric plants are the Biden administration’s most ambitious effort yet to roll back planet-warming pollution from the power sector, the nation’s second-largest contributor to climate change. The rules are a key part of Joe Biden’s pledge to eliminate carbon pollution from the electricity sector by 2035 and economy-wide by 2050. Continue reading...",The Guardian,https://www.theguardian.com/environment/2024/apr/25/new-rule-compels-us-coal-fired-power-plants-to-capture-emissions-or-shut-down,2024-04-25 11:35:22+00,2024-04-26 10:02:37.447337+00
1ff29a8ddfd304539a07275bdaba20be,"In Portugal, we’re celebrating 50 years of freedom. So why is the far right creeping back? | Vicente Valentim","Today, we remember the 1974 Carnation Revolution. But as memories of dictatorship fade, anti-democratic forces are on the riseFifty years ago, on 25 April 1974, a military-led movement in Portugal took down the rightwing authoritarian regime that had governed the country for 41 years. The Carnation Revolution, named after the flowers people offered soldiers on the streets, led the country to democracy and an era of immense social progress – reducing infant mortality and illiteracy rates, for example, which were comparatively very high in 1974. By 1986, Portugal had made enough strides to be able to join the European Communities, now the EU.I was born in the early 1990s, but even in my generation 25 April is a hallowed anniversary for many. Growing up as a teenager interested in politics generated a strong emotional attachment to a national holiday centred on the celebration of political freedom. Continue reading...",The Guardian,https://www.theguardian.com/commentisfree/2024/apr/25/portugal-50-years-far-right-carnation-revolution-democracy,2024-04-25 12:30:43+00,2024-04-26 10:02:37.455131+00
e1fd90c0dfc21111841da9827c5ef429,"Macron attacks sending migrants to Africa, days after UK passes Rwanda bill","Plan ‘betrayal’ of values, says French president in speech covering defence, Europe’s waning influence and negative effects of BrexitEurope live – latest updatesEmmanuel Macron has criticised migration policies that involve sending migrants to African countries as “a betrayal of our [European] values”, just days after the UK government passed its Rwanda deportation bill.The French president made the remarks in a wide-ranging speech on Thursday aimed at warning Europe against over-dependence on other countries for security and trade. Continue reading...",The Guardian,https://www.theguardian.com/world/2024/apr/25/macron-attacks-sending-migrants-to-africa-days-after-uk-passes-rwanda-bill,2024-04-25 13:59:09+00,2024-04-26 10:02:37.50261+00
341fad4683335aefa0d8eeb87b84c007,Football Daily | Everton’s mood is Green Day. For Liverpool it’s more Dire Straits,"Sign up now! Sign up now! Sign up now? Sign up now!“You lost the league at Goodison Park,” serenaded the Everton fans as Liverpool’s players trudged off the pitch on Wednesday evening after their 2-0 defeat, the footballing equivalent of Nelson Muntz giving his teacher a wedgie and yelling: “Ha Ha!” And while Football Daily is convinced that Jürgen Klopp understands the literal translation of schadenfreude, it’s rare that the Liverpool manager has been on the receiving end of the concept. This defeat at Goodison was the first and last of Klopp’s nine-year tenure, and Liverpool’s first defeat at their neighbours’ ground since 2010. Continue reading...",The Guardian,https://www.theguardian.com/football/2024/apr/25/football-daily-email-everton-liverpool,2024-04-25 14:16:50+00,2024-04-26 10:02:37.570191+00
acff5b60da408bdd18011c1ae0642d4d,BHP move to buy Anglo American threatens to hasten City exodus,"Offer of £31bn could create world’s biggest copper miner but adds to concerns about UK-listed firms leaving• Business live – latest updatesThe Australian mining company BHP has set out plans for a £31bn takeover of rival Anglo-American in a deal that threatens to hasten the exodus of Britain’s largest firms from the City of London.The proposed takeover of London-listed Anglo would rank as one of the biggest deals in the global mining industry in the last decade and comes as firms in the sector race to corner the market for copper, which is in high demand within the clean energy sector. Continue reading...",The Guardian,https://www.theguardian.com/business/2024/apr/25/bhp-moves-to-buy-anglo-american-mining-group,2024-04-25 13:58:39+00,2024-04-26 10:02:37.577198+00
203d59620c6991a5a302ef1ddc1c580a,"Some missiles fired by Russia at Ukraine have entered Poland's airspace since 2022 in a show of force that risks igniting a wider war, Polish President Andrzej Duda said.","Some missiles fired by Russia at Ukraine have entered Poland’s airspace since 2022 in a show of force that risks igniting a wider war, Polish President Andrzej Duda said.",WSJ,https://www.wsj.com/world/russian-missile-incursions-into-nato-risk-wider-war-polands-president-says-caa57d64,2024-04-26 02:48:00+00,2024-04-26 12:02:47.814504+00
a9c8d103a1faa58ceea215d339b9f410,"Senate Minority Leader McConnell, fresh off a bipartisan victory on overseas aid, said he wants to pump up U.S. military spending to meet new challenges from China, Russia and Iran.","Senate Minority Leader McConnell, fresh off a bipartisan victory on overseas aid, said he wants to pump up U.S. military spending to meet new challenges from China, Russia and Iran.",WSJ,https://www.wsj.com/politics/policy/mcconnell-interview-ukraine-trump-eaa627f4,2024-04-26 02:48:00+00,2024-04-26 12:02:47.821803+00
084ca6036771d51cbb0b7c0b68f4adc5,Injuries have deflated Liverpool – not Jürgen Klopp’s early wave goodbye | Andy Hunter,"Manager’s departure news is not to blame for his side losing their grasp on two, quite possibly three, trophies in quick timeIn isolation, Jürgen Klopp did not have to apologise for losing for the first time in eight visits to Goodison Park. Bad nights happen. In the context of Liverpool’s sorry end to the season, however, an apology felt entirely appropriate.“I really feel for the people, I am really sorry for that,” said the Liverpool manager after Wednesday’s derby defeat by Everton. “We never lost here before and that feels really different. I really apologise for that.” Klopp’s voice and choice of words captured Liverpool’s mood as the prospects of giving their legendary manager a fitting send-off evaporate. Deflation. Yes, a new-look team was not expected to mount a title challenge this season. That is not a default excuse for recent underperformance. Yes, a quadruple is a fanciful ambition. That does not explain how Liverpool have allowed two, quite possibly three, trophies to slip from their grasp in less than six weeks. Continue reading...",The Guardian,https://www.theguardian.com/football/2024/apr/25/jurgen-klopp-liverpool-premier-league-title-race-goodbye,2024-04-25 16:12:21+00,2024-04-26 10:02:37.622961+00
67fc567770bfb9a486ff599a786737f8,Judge upholds $83m E Jean Carroll defamation verdict against Trump,"The former president’s motion for a new trial was denied and his argument deemed ‘entirely without merit’A federal judge on Thursday upheld the verdict and award of more than $83m to the writer E Jean Carroll in a defamation case against Donald Trump after he called her a liar for accusing him of sexually assaulting her.Judge Lewis Kaplan, a senior district judge on the US district court for the southern district of New York, denied Trump’s motion for a new trial and affirmed that Carroll suffered harm caused by Trump’s 2019 public statements. Continue reading...",The Guardian,https://www.theguardian.com/us-news/2024/apr/25/e-jean-carroll-trump-defamation,2024-04-25 18:32:20+00,2024-04-26 10:02:37.659914+00
226215df9075abe0ffbcd29a13476bf8,Portugal commemorates the Carnation Revolution – in pictures,"Thousands in Lisbon celebrated the 50th anniversary on Thursday of Portugal’s Carnation Revolution, which toppled the longest fascist dictatorship in Europe and ushered in democracy. The almost bloodless revolution was conducted by a group of junior army officers who wanted democracy and to put an end to long-running wars against independence movements in African colonies Continue reading...",The Guardian,https://www.theguardian.com/world/gallery/2024/apr/26/portugal-commemorates-the-carnation-revolution-in-pictures,2024-04-26 06:00:31+00,2024-04-26 10:02:37.814835+00
9838305e6a5bad17188a8942c2a60f61,How we met: ‘She accosted me and told me she’d looked me up on Facebook’,"Beccy, 49, and Natalie, 60, became best friends after she visited Natalie’s rescue farm in Ontario, Canada. They now run events together on the farm and love travelling togetherTell us your story of how you met someone specialWhen Beccy’s cousin suggested they go to an open day at a local farm, she jumped at the chance. “We live in a small rural area called South Glengarry in Ontario. She told me about this woman who rescues animals and was raising money through a visiting day,” she says. “We got there and she had so many animals and beautiful gardens. I was impressed.”They tried to find Natalie, the farm owner, to say hello, but she was nowhere to be found. Instead, Beccy looked up the rescue centre on Facebook to learn more. A few months later, in the autumn of 2017, she mentioned the farm visit to some friends. “They told me they knew Natalie and suggested we all get together for dinner with her and her husband.” Continue reading...",The Guardian,https://www.theguardian.com/global/2024/apr/25/how-we-met-she-accosted-me-and-told-me-shed-looked-me-up-on-facebook,2024-04-25 11:39:29+00,2024-04-26 14:02:52.610518+00
c116fa96b611cc2ba94a8f9494876cd8,Trump will be in NY for the hush money trial while the Supreme Court hears his immunity case in DC,"Donald Trump faces hush money trial in NYC while SCOTUS debates his presidential immunity. Testimonies, gag order violations, and federal court charges complicate his legal battles as he eyes another White House run.",Times of India,https://timesofindia.indiatimes.com/world/us/trump-will-be-in-ny-for-the-hush-money-trial-while-the-supreme-court-hears-his-immunity-case-in-dc/articleshow/109581097.cms,2024-04-25 04:38:02+00,2024-04-26 10:02:37.942288+00
c4baa4bed6c1125538def198b693abaa,"AstraZeneca Earnings, Sales Beat Views",AstraZeneca reiterated its full-year guidance after posting first-quarter core earnings and sales above forecasts.,WSJ,https://www.wsj.com/articles/astrazeneca-earnings-sales-rise-beat-forecasts-888ba507,2024-04-25 09:29:00+00,2024-04-26 10:02:38.090189+00
cc39aa853b10c643e05fbbbf6d40e8f0,Donald Trump's Immunity Case: What to Know as Supreme Court Hears Arguments,"The blockbuster case connected to the Jan. 6, 2021, attack on the Capitol puts justices in the hot seat during an election year.",WSJ,https://www.wsj.com/articles/trump-supreme-court-immunity-jack-smith-case-explained-2adc2135,2024-04-25 09:10:00+00,2024-04-26 10:02:38.105434+00
20dca74a626cfa4ae894898e4fada2fa,JPMorgan CEO Jamie Dimon Gives a Soft Landing Long Odds,"In an interview with WSJ Editor in Chief Emma Tucker, JPMorgan CEO Jamie Dimon says the U.S. consumer is in good shape right now, but a huge fiscal deficit and geopolitical challenges make him cautious about the future.",WSJ,https://www.wsj.com/articles/jpmorgan-ceo-jamie-dimon-gives-a-soft-landing-long-odds-d85aabb9,2024-04-25 09:05:00+00,2024-04-26 10:02:38.114216+00
7a148411870a06fe22938d5eb90e1336,Meta's License to Spend on AI Gets Checked,"The Facebook parent’s capital expenditures this year will rival outlays from Google and Microsoft, but advertising growth is slowing.",WSJ,https://www.wsj.com/articles/metas-license-to-spend-on-ai-gets-checked-dd31ba2a,2024-04-25 09:00:00+00,2024-04-26 10:02:38.123264+00
dc4ae53cf4bcd27ae2e96fbd0926ee66,Southwest Exits Airports as Boeing Delays Hit Growth Plans,Southwest Airlines is pulling out of some airports and cutting costs as it grapples with lackluster earnings.,WSJ,https://www.wsj.com/articles/southwest-exits-airports-as-boeing-delays-hit-growth-plans-a74fe6b3,2024-04-25 10:45:00+00,2024-04-26 10:02:38.166134+00
398533ab31ce81540954ae3f9149cd64,JPMorgan CEO Jamie Dimon Gives a Soft Landing Long Odds,"Jamie Dimon says the U.S. consumer is in good shape right now, but a huge fiscal deficit and geopolitical challenges make him cautious about the future. He sits down with our editor in chief.",WSJ,https://www.wsj.com/articles/jpmorgan-ceo-jamie-dimon-gives-a-soft-landing-long-odds-0a190b6f,2024-04-25 11:29:00+00,2024-04-26 10:02:38.173664+00
f9f4e027d12b3aa2b62bc0dc0ca7b0da,JPMorgan CEO Jamie Dimon Gives a Soft Landing Long Odds,"Jamie Dimon says the U.S. consumer is in good shape right now, but a huge fiscal deficit and geopolitical challenges make him cautious about the future. He sits down with our editor in chief.",WSJ,https://www.wsj.com/articles/jpmorgan-ceo-jamie-dimon-gives-a-soft-landing-long-odds-03f989b3,2024-04-25 11:24:00+00,2024-04-26 10:02:38.182097+00
3ded4daec7338390de8bfd48b79482b9,"Airbus Sticks to Plane Delivery Goal, Ramps Up A350 Production","Airbus posted higher revenue and profit for the first quarter, backed its goal to deliver more planes this year than in 2023 and decided to increase production of its A350 wide-body jets, extending its lead over beleaguered rival Boeing.",WSJ,https://www.wsj.com/articles/airbus-sticks-to-plane-delivery-goal-ramps-up-a350-production-1607916b,2024-04-25 16:06:00+00,2024-04-26 10:02:38.386577+00
a79321f748a57f82f48479db72d4685c,S&P Cuts Boeing's Ratings Outlook to Negative,"A purchase of Spirit AeroSystems would “introduce additional potential headwinds for Boeing on its path to cash flow and leverage recovery,” the agency said.",WSJ,https://www.wsj.com/articles/s-p-cuts-boeings-ratings-outlook-to-negative-e2961568,2024-04-25 15:24:00+00,2024-04-26 10:02:38.406806+00
1b3dc66c3834ef651bea100793302961,'Terrestrial Verses' Review: Stories of Struggle in Iran,This modest but methodical film comprises a series of vignettes in which Iranian people confront the constrictions of their society.,WSJ,https://www.wsj.com/articles/terrestrial-verses-review-stories-of-struggle-in-iran-airdigital-581c4783,2024-04-25 16:17:00+00,2024-04-26 10:02:38.435573+00
ec1c8a0032093afee0b81000d9443e3e,Turkish Central Bank Stays Hawkish Despite Likely Hitting Peak,"Turkey’s central bank took a hawkish tone as it held its policy rate at 50%, Liam Peach, senior emerging markets economist at Capital Economics, says.",WSJ,https://www.wsj.com/articles/turkish-central-bank-stays-hawkish-despite-likely-hitting-peak-a50f10fc,2024-04-25 17:22:00+00,2024-04-26 10:02:38.449969+00
2b87042c4e998e67a566cffe32dedc90,"Bank of Japan Holds Rates Steady, Expects Inflation to Stay Around 2%","The Bank of Japan kept its interest-rate target unchanged, a month after it made its first rate increase in 17 years.",WSJ,https://www.wsj.com/articles/bank-of-japan-holds-rates-steady-expects-inflation-to-stay-around-2-76f50174,2024-04-26 03:30:00+00,2024-04-26 10:02:38.672395+00
b62c55f3fcfac47819583548b67690ba,"Some missiles fired by Russia at Ukraine have entered Poland's airspace since 2022 in a show of force that risks igniting a wider war, Polish President Andrzej Duda said.","Some missiles fired by Russia at Ukraine have entered Poland’s airspace since 2022 in a show of force that risks igniting a wider war, Polish President Andrzej Duda said.",WSJ,https://www.wsj.com/world/russian-missile-incursions-into-nato-risk-wider-war-polands-president-says-caa57d64,2024-04-26 04:01:00+00,2024-04-26 10:02:38.709583+00
37cff9387cc2f57f175fb11dc1ec06b7,US lawmakers approve more government spying,US Senate approves bill extending surveillance law without requiring warrants to spy on American citizens Read Full Article at RT.com,RT,https://www.rt.com/news/596317-senate-approves-spying-program-renewal/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-20 18:27:43+00,2024-04-26 10:32:36.966573+00
e0b0f553a3ea455e010fe4b564230195,"Nature destruction will cause bigger economic slump in UK than 2008 crisis, experts warn","Green Finance Institute report said further pollution could cut 12% off GDP by 2030sThe destruction of nature over the rest of the decade could trigger a bigger economic slump in Britain than those caused by the 2008 global financial crisis and the Covid pandemic, experts have warned.Sounding the alarm over the rising financial cost from pollution, damage to water systems, soil erosion, and threats from disease, the report by the Green Finance Institute warned that further breakdown in the UK’s natural environment could lead to a 12% loss of gross domestic product (GDP) by the 2030s. Continue reading...",The Guardian,https://www.theguardian.com/environment/2024/apr/25/nature-destruction-will-cause-bigger-economic-slump-in-uk-than-2008-crisis-experts-warn,2024-04-25 05:00:17+00,2024-04-26 10:32:37.327906+00
0b4eba20565cd6133c01c1e45c116177,"U.S. troops to leave Chad, as another African state reassesses ties","Dozens of U.S. Army personnel will leave Chad in central Africa, at least temporarily, as the two governments discuss their security relationship.",Washington Post,https://www.washingtonpost.com/world/2024/04/25/us-troops-chad/,2024-04-25 22:34:26+00,2024-04-26 18:02:56.305784+00
8cb9f938a5621541bbb96fc6ca25793a,"New EU nature law will fail without farmers, scientists warn","Open letter calls for green policies that empower farmers, after months of protests jeopardise future of flagship biodiversity dealThe EU’s nature restoration law will only work if it is enacted in partnership with farmers, a group of leading scientists has said, after months of protests have pushed the proposals to the brink of collapse.In an open letter, leading biodiversity researchers from across the world said that efforts to restore nature are vital for guaranteeing food supplies – but farmers must be empowered to help make agriculture more environmentally friendly if the measures are to succeed. Continue reading...",The Guardian,https://www.theguardian.com/environment/2024/apr/26/eu-must-work-with-farmers-if-new-nature-restoration-law-is-to-succeed-say-experts-aoe,2024-04-26 07:00:32+00,2024-04-26 10:32:37.790172+00
4ebc8795746058a59a35e8cf5e6aab85,‘Ahead lay cypress-lined Tuscan roads waiting to be discovered’: readers’ best road trips,"Our tipsters navigate Alpine passes, serene backcountry and dramatic coastlines across Europe, stopping off for the odd hike, cycle or dip in the seaDriving through the Tuscan hills, the sun beginning its slow descent in the hazy, glowing heat on an August evening was one of the most exquisite experiences I have ever had. Travelling slowly along small, winding roads near Siena in our old Polo, we settled in to the rhythm the locals live by. The peaceful embrace of the Tuscan way of life was felt at every turn, with every smile we saw and every vineyard we gazed across. The cypress trees lining other, yet-to-be-discovered roads in the distance added to our awe at our surroundings.Lotta Continue reading...",The Guardian,https://www.theguardian.com/travel/2024/apr/26/readers-favourite-road-trips-europe,2024-04-26 06:00:31+00,2024-04-26 10:32:37.805932+00
01be76b71b1da7b9591b4a3e5465d602,The Politics of Ukraine Are Changing,Nine more Senate Republicans reject the isolationist temptation.,WSJ,https://www.wsj.com/articles/ukraine-aid-bill-senate-republicans-joe-biden-israel-russia-vladimir-putin-47e5f02a,2024-04-24 21:44:00+00,2024-04-26 10:32:38.022772+00
92d273992e5920975d2bff68d3adedc1,"In criminal probe of reporter, advocates see attack on Peru’s democracy","Gustavo Gorriti, the country’s most prominent journalist, is under investigation into claims he traded “media support” to government lawyers for leaks.",Washington Post,https://www.washingtonpost.com/world/2024/04/24/gustavo-gorriti-peru-journalist-press-freedom/,2024-04-24 10:00:32+00,2024-04-26 11:02:47.735316+00
2553a292727e9e27e4a742a7bfd98ac6,"For Beaten-Down Maker of Alzheimer's Drug, Good Enough Will Do",In-line sales for Alzheimer’s drug Leqembi and a beat for rare-disease drug Skyclarys has Wall Street giving Biogen another chance.,WSJ,https://www.wsj.com/articles/for-beaten-down-maker-of-alzheimers-drug-good-enough-will-do-a1d05a65,2024-04-25 11:00:00+00,2024-04-26 11:02:47.828702+00
7e7ee908ce15930c59fc79e1283e297c,"EveryONE Medicines: Designing Drugs for Rare Diseases, One at a Time","Khosla Ventures, GV, Third Rock Ventures back effort to create medicines for individual patients with rare central nervous system diseases.",WSJ,https://www.wsj.com/articles/everyone-medicines-designing-drugs-for-rare-diseases-one-at-a-time-a6f98afc,2024-04-25 10:00:00+00,2024-04-26 11:02:47.842987+00
c4f7750f609064f2c700440a252f7810,ISS review – Ariana DeBose is ace as third world war sparks space station survival race,"DeBose’s brilliant rookie astronaut navigates this moderately tense thriller about US and Russian crew fighting as Earth blazes belowAt first, the crew on board the International Space Station (ISS) mistake the tiny dot of fire on Earth for a volcano. But look: there’s another, and another. In fact, these astronauts have got a bird’s eye view of a nuclear tit-for-tat between the Russian and American governments that by the end of the movie turns the planet into a great glowing ball of fire. But for the six-person crew – three Americans and three Russians – nuclear Armageddon is only the start of their problems.A lowish-budget, slightly muted survival thriller – moderately tense, with too few ideas to qualify as actively cerebral – what the movie does have is a brilliant performance by West Side Story’s Ariana DeBose as biologist and rookie astronaut Kira. Like all the characters here, she’s a bit too thinly sketched, but DeBose brings real warmth and likability to the part, making Kira easy to root for. And there are some interesting moments as she adjusts to zero gravity. Continue reading...",The Guardian,https://www.theguardian.com/film/2024/apr/26/iss-review-ariana-debose-space-station-astronaut,2024-04-26 06:00:32+00,2024-04-26 12:02:47.090934+00
7166c9e8fb06f39cfb66d3e451a5c8a9,Could a row over a council house bring down Angela Rayner? – podcast,"Keir Starmer’s deputy is facing questions over the sale of her former home. But do voters care? Gaby Hinsliff reportsAngela Rayner has been facing questions from the Conservatives over her former council house, which she sold before she became an MP. They are asking if she paid capital gains tax, what council tax she paid and even if she committed electoral fraud. Rayner has denied doing anything wrong, and the amounts of money involved are hardly eye-watering – but could it still damage her?The police have launched an investigation but to many onlookers it is not clear what exactly they are looking into. The Guardian columnist Gaby Hinsliff looks at how the allegations against Rayner stack up, and how they compare with other recent political financial scandals. Continue reading...",The Guardian,https://www.theguardian.com/news/audio/2024/apr/24/could-a-row-over-a-council-house-bring-down-angela-rayner-podcast,2024-04-24 07:10:16+00,2024-04-26 14:02:52.779191+00
fcd02f129a6f22231e167c3db28a0a01,St Vincent: All Born Screaming review – the unmasking of a great American songwriter,"(Total Pleasure)Are we finally seeing the real Annie Clark? Replacing alter egos with raw immediacy, she delivers one of her best albums: restlessly inventive and packed with ideasThe cover of St Vincent’s previous album, Daddy’s Home, featured Annie Clark in character: heavy eye-make up, ripped stockings, blond wig – the “benzo beauty queen” who haunted a number of songs.Well, of course it did. Clark once released an album called Actor, and role-playing is very much her thing: the prosthetics-heavy “grotesque beast” on the sleeve of her David Byrne collaboration, Love This Giant; a “cult leader” for her eponymous 2014 album; the vertiginously heeled “dominatrix in a mental asylum” of 2017’s Masseduction. But curiously, Daddy’s Home also contained a song that appeared to question the wisdom of adopting personae at all. “So, who am I trying to be?” wondered The Melting of the Sun, before lauding a succession of confessional singer-songwriters: “Saint Joni” who wasn’t a “phony”, “brave” Tori Amos, “proud” Nina Simone. “But me, I never cried,” it added, “to tell the truth, I lied.” Continue reading...",The Guardian,https://www.theguardian.com/music/2024/apr/25/st-vincent-all-born-screaming-review-total-pleasure,2024-04-25 12:10:16+00,2024-04-26 14:02:52.893934+00
9d2cc56c5062a5c82bcf3f69f1ab65bf,Ajax show interest in former Chelsea manager Graham Potter,"English coach out of work since Chelsea sacking in April 2023Fifth-placed Ajax in danger of missing out on EuropeAjax are interested in appointing Graham Potter as the former Chelsea manager plots a return to coaching after more than a year on the sidelines.Potter, who is also on a list of potential replacements for Erik ten Hag at Manchester United, has been recharging his batteries since a challenging seven-month spell at Chelsea last season. The former Brighton manager has been linked with plenty of jobs and is determined not to be rushed into taking the wrong one. Continue reading...",The Guardian,https://www.theguardian.com/football/2024/apr/25/ajax-show-interest-in-former-chelsea-manager-graham-potter,2024-04-25 17:34:52+00,2024-04-26 14:02:52.972337+00
858216c25f178a5203238cbaa2c9f93f,Woman admits murdering and burying her boyfriend in Northampton,"Fiona Beal, 50, changes her plea mid-trial over the fatal stabbing of Nicholas Billingham, 42, in 2021A woman has pleaded guilty mid-trial to the murder of her boyfriend, who she buried in their back garden.Fiona Beal, 50, was on trial at the Old Bailey in London for the murder of Nicholas Billingham, 42, whose partly mummified remains were discovered in March 2022 four-and-a-half months after he was last seen. Continue reading...",The Guardian,https://www.theguardian.com/uk-news/2024/apr/26/teacher-admits-murdering-burying-boyfriend-northampton,2024-04-26 13:02:32+00,2024-04-26 14:02:53.384997+00
3dc0b3cfc89a50716ea208fec6b82008,Energy Department Gets Power Over Big Grid Projects,"In a bid to fast track grid-infrastructure construction, the department is set to become the lead federal agency coordinating environmental approval of major transmission projects, providing a one-stop shop as utilities race to meet rising power demand.",WSJ,https://www.wsj.com/articles/energy-department-gets-power-over-big-grid-projects-3865d42d,2024-04-25 13:27:00+00,2024-04-26 14:02:53.667158+00
4dfaa0a0b4f7a69f98fedf9929ce8690,"Cost of developing new drugs may be far lower than industry claims, trial reveals","Exclusive: MSF calls for transparency after its bill for a trial of TB treatment came to a fraction of the billions claimed by pharmaceutical companiesDoctors have for the first time released details of their spending on a major clinical trial, demonstrating that the true cost of developing a medicine may be far less than the billions of dollars claimed by the pharmaceutical industry.Médecins Sans Frontières (MSF) is challenging drug companies to be transparent about the cost of trials, which has always been shrouded in secrecy. Its own bill for landmark trials of a four-drug combination treatment for drug-resistant tuberculosis came to €34m (£29m). Continue reading...",The Guardian,https://www.theguardian.com/global-development/2024/apr/25/cost-of-developing-new-drugs-may-be-far-lower-than-industry-claims-trial-reveals,2024-04-25 10:10:49+00,2024-04-26 14:32:53.702354+00
